,tmdb_id,tconst,title,startYear,genres,budget,revenue,runtimeMinutes,popularity,averageRating,numVotes,production_countries,tagline,overview,poster_path,backdrop_path,bande_annonce,mot_cle,contributeur
0,105620,tt0066151,Ninja American Destroyer,1986,"Action,Adventure",0.0,0.0,92,1.017,4.0,110,[],,A lucrative emerald mine and the various protagonists who are struggling to wrest control of it for their own profitable ends.,https://image.tmdb.org/t/p/original/kmX5dHdugz1pwkx33vihgViEz9v.jpg,,,,"Bruce Baron, Godfrey Ho"
1,39913,tt0077645,L'implacable Défi,1980,"Action,Thriller",0.0,0.0,88,3.682,5.2,430,"['HK', 'IT', 'US']",,"Two CIA agents, a kung fu master and a suave womanizer, track the stolen formula for a super-sterility drug from Spain to Hong Kong, battling Neo-Nazi terrorists and a Vietnamese spy ring for its possession.",https://image.tmdb.org/t/p/original/3EVeGkL9a6qmoJzRXnDwnShautk.jpg,https://image.tmdb.org/t/p/original/qFfLwz7XFzLwemQaCl6NgMmmF5E.jpg,,,"Richard Harrison, Jeong-lee Hwang"
2,12541,tt0079252,Le guignolo,1980,"Action,Comedy",0.0,0.0,108,6.608,5.9,2498,"['FR', 'IT']",,"After the failure of his recent criminal exploits, international con artist Alexandre Dupré sets off for Venice to try to dupe some Japanese business men into buying a fake copy of a stolen Caneletto.  On the aeroplane, a stranger asks him to look after his briefcase until after they have landed.  Alexandre agrees, but the stranger is shot dead soon after and Alexandre himself becomes the target of enemy agents who are keen to recover the briefcase...",https://image.tmdb.org/t/p/original/A81sXA3DfzZbf4KoRRQQhUNXIXp.jpg,https://image.tmdb.org/t/p/original/2X2QQ4SPXuAPjyr85l0Ct5hk16m.jpg,,"robbery,intelligence,prosecution,rogue,secret formula","Jean-Paul Belmondo, Georges Géret"
3,169566,tt0080001,Rosy la bourrasque,1980,"Action,Comedy,Drama",0.0,0.0,118,0.84,5.5,203,['IT'],,"Raoul has best chances to become next boxing champion in light-heavy weight. For a bet he tries to beat through a door with his bare fist. He wins the bet, but his hand is broken, his career ruined. He starts working on a fair; there he meets Hurricane Rosy the first time. When he sees her the next time, she's star of Mike Fernando's women wrestling show. They passionately fall in love, but their their love must survive her rising fame and his violent jealousy",https://image.tmdb.org/t/p/original/xj0ww8jYTaQq3l0rWtafpJAinAm.jpg,,,,"Gérard Depardieu, Faith Minton"
4,17169,tt0080377,Ça va cogner...,1980,"Action,Comedy",15000000.0,70687344.0,116,8.638,6.1,20949,['US'],"Faster, funnier and wilder. It'll knock you out.","Philo takes part in a bare knuckle fight - as he does - to make some more money than he can earn from his car repair business. He decides to retire from fighting, but when the Mafia come along and arrange another fight, he is pushed into it. A motorcycle gang and an orangutan called Clyde all add to the 'fun'.",https://image.tmdb.org/t/p/original/fGP1rB0MapjDyR0lCjYa6AhjQ1i.jpg,https://image.tmdb.org/t/p/original/hXJ3SUQWfwn5Uh3KcNMuRI3hwiL.jpg,https://youtu.be/ZHto8p6qIDg,"martial arts,bare knuckle boxing,fight,mafia,motorcycle,motorcycle gang,orangutan,monkey,street fight,action hero,martial arts,bare knuckle boxing,fight,mafia,motorcycle,motorcycle gang,orangutan,monkey,street fight,action hero","Clint Eastwood, Sondra Locke"
5,14460,tt0080421,Les mercenaires de l'espace,1980,"Action,Adventure,Sci-Fi",2000000.0,11000000.0,104,9.888,5.5,10213,['US'],"A battle beyond time, beyond space.",A young farmer assembles a band of diverse mercenaries to defend his peaceful planet from an evil tyrant.,https://image.tmdb.org/t/p/original/2zFS608xVM8tSm6ykfnGV4ZQfag.jpg,https://image.tmdb.org/t/p/original/yzARNG5offnN9oHx2Gn2zcQfN0c.jpg,https://youtu.be/2t7z_44nGio,"hitman,clone,space battle,mercenary,space,space western,robot,explosion,space opera,space adventure,spaceship,good versus evil","George Peppard, Robert Vaughn"
6,19267,tt0080436,Le Chinois,1980,"Action,Comedy,Crime",0.0,854.0,95,9.557,5.7,5830,"['HK', 'US']",Where the only rule is to stay alive.,A young Asian American martial artist is forced to participate in a brutal formal street-fight competition.,https://image.tmdb.org/t/p/original/3SDWSo51faiK7wKz1EK9asfGzxv.jpg,https://image.tmdb.org/t/p/original/qAXtKR6CaLrMSCYIDjRkmJFRIbj.jpg,https://youtu.be/4wohGrgSCes,"chicago, illinois,martial arts,street gang","Jackie Chan, Kristine DeBell"
7,525,tt0080455,Les Blues Brothers,1980,"Action,Adventure,Comedy",27000000.0,115229890.0,133,13.754,7.9,214247,['US'],They're on a mission from God.,"Jake Blues, just released from prison, puts his old band back togther to save the Catholic home where he and his brother Elwood were raised.",https://image.tmdb.org/t/p/original/3DiSrcYELCLkwnjl9EZp2pkKGep.jpg,https://image.tmdb.org/t/p/original/osrCL96kbVPcpe56Jsp1IIFTfpm.jpg,https://youtu.be/zaCGMiFRJEA,"prison,chicago, illinois,dancing,concert,country music,nazi,jazz,nun,music instrument,blues,shopping mall,road trip,church,buddy,parole,music,prison,chicago, illinois,dancing,concert,country music,nazi,jazz,nun,music instrument,blues,shopping mall,road trip,church,buddy,parole,music","John Belushi, Dan Aykroyd"
8,21866,tt0080472,Bronco Billy,1980,"Action,Adventure,Comedy",6500000.0,24265583.0,116,11.047,6.1,12719,['US'],The most outrageous of 'em all.,"An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest.",https://image.tmdb.org/t/p/original/qiWVmWUq4M9Hc2Ui4jPkAnX6oAz.jpg,https://image.tmdb.org/t/p/original/p7UdytaRwrx5jd0Ccpz50Idnr9F.jpg,https://youtu.be/oqyBr-07Eh0,"love,cowboy,wild west show","Clint Eastwood, Clint Eastwood"
9,11767,tt0080485,Cabo Blanco,1980,"Action,Adventure,Crime",0.0,0.0,87,5.652,5.3,1351,"['MX', 'US']",Caboblanco. Where legends are born.,"Giff Hoyt, a cafe owner in Cabo Blanco, Peru after World War II is caught between refuge-seeking Nazis and their enemies. After the murder of a sea explorer is passed off as accidental death by the corrupt local police, Giff becomes suspicious. The police chief also intimidates a new arrival Marie, and Giff intervenes to help her. Giff suspects Beckdorff, a Nazi refugee living in the area. Beckdorff, it emerges, is seeking to uncover sunken treasure.",https://image.tmdb.org/t/p/original/3I36PUMSiXL88JzXr5b6ogp7NUf.jpg,https://image.tmdb.org/t/p/original/vlyHtJ6dXKreboRvrCkfTnQm6kx.jpg,https://youtu.be/MN2-IpDMnQw,"peru,sunken treasure,expatriate,caboblanco peru","Charles Bronson, Jason Robards"
10,11039,tt0080530,Faut pas pousser!,1980,"Action,Comedy,Family",0.0,0.0,102,7.833,5.8,3078,['IT'],,"Following the events of The Sheriff and the Satellite Kid, Sheriff Hall and H-725 (using the official identity of Charlie Warren) still get no rest from the military - because the little alien has not yet grasped the meaning of keeping a low profile. They are constantly on the move, and H-725's father has had to pick them out of a tight spot too many times already.",https://image.tmdb.org/t/p/original/ktpOXsJ4UMrbz8tFZSwn6sNer6Q.jpg,https://image.tmdb.org/t/p/original/gathNfPhfWZgLaK5yKtLzUSoqr5.jpg,https://youtu.be/8Uz48rJvAAs,small town,"Bud Spencer, Cary Guffey"
11,60194,tt0080565,Le Coup du parapluie,1980,"Adventure,Comedy,Crime",0.0,0.0,98,5.326,6.6,3118,['FR'],,"Grégoire Lecomte, the unlucky actor anxious to find a ""real job"", goes to take a screen test for a role of a killer, but gets to mafiosi by mistake. He takes their don for a producer, and they mistake him for a hitman with whom they had an appointment. Deluded Lecomte signs contract with them. He is supposed to kill gun dealer Otto Krampe at his birthday party in Saint-Tropez by piercing him with a cap of the umbrella with a built-in syringe with potassium cyanide. Lecomte is not aware that it has to be a real murder.",https://image.tmdb.org/t/p/original/ssJ44oP4NUEwL8cHwhXn62OuI5t.jpg,https://image.tmdb.org/t/p/original/mxzJlAqCNhZj94Oa6qFdeUjQeaF.jpg,,,"Pierre Richard, Valérie Mairesse"
12,20681,tt0080641,Les chiens de guerre,1980,"Action,Adventure,Drama",0.0,0.0,102,8.714,6.3,9402,['GB'],Cry 'Havoc!' and let slip...,"Mercenary James Shannon, on a reconnaissance job to the African nation of Zangaro, is tortured and deported. He returns to lead a coup.",https://image.tmdb.org/t/p/original/zAVFOLcjqYoEDYBF7UPNY4DIV2I.jpg,https://image.tmdb.org/t/p/original/8KgSYBgPfigVuLaleEQi2YinmEC.jpg,https://youtu.be/4W2rW4KVvMc,"guerrilla warfare,africa,revolution,mercenary,covert operation,battlefield,torture,combat,soldier of fortune,fictitious country","Christopher Walken, Tom Berenger"
13,1891,tt0080684,L'Empire contre-attaque,1980,"Action,Adventure,Fantasy",18000000.0,538400000.0,124,34.257,8.7,1378082,['US'],The Adventure Continues...,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",https://image.tmdb.org/t/p/original/2l05cFWJacyIsTpsqSgH0wQXe4V.jpg,https://image.tmdb.org/t/p/original/aJCtkxLLzkk1pECehVjKHA2lBgw.jpg,https://youtu.be/vU6L3jXt2r8,"rebellion,android,spacecraft,asteroid,rebel,space battle,snowstorm,space colony,swamp,space opera,artic,rebellion,android,spacecraft,asteroid,rebel,space battle,snowstorm,space colony,swamp,space opera,artic,rebellion,android,spacecraft,asteroid,rebel,space battle,snowstorm,space colony,swamp,space opera,artic,rebellion,android,spacecraft,asteroid,rebel,space battle,snowstorm,space colony,swamp,space opera,artic,rebellion,android,spacecraft,asteroid,rebel,space battle,snowstorm,space colony,swamp,space opera,artic,rebellion,android,spacecraft,asteroid,rebel,space battle,snowstorm,space colony,swamp,space opera,artic,rebellion,android,spacecraft,asteroid,rebel,space battle,snowstorm,space colony,swamp,space opera,artic","Frank Oz, Harrison Ford"
14,8738,tt0080736,"Nimitz, retour vers l'enfer",1980,"Action,Adventure,Sci-Fi",12000000.0,16647800.0,103,16.742,6.7,26871,['US'],"Trapped outside the boundaries of time and space... 102 aircraft... 6,000 men... all missing.","During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.",https://image.tmdb.org/t/p/original/5030ETN6IBCjRMmZVCTGhujO5Q6.jpg,https://image.tmdb.org/t/p/original/jATKBxUklNRhqiyLM4FYXr6D1Jn.jpg,https://youtu.be/Mj7__CKqF7k,"airplane,world war ii,time travel,pearl harbor,pacific war,naval warfare,1940s,1980s,japanese,uss nimitz","Kirk Douglas, Martin Sheen"
15,3604,tt0080745,Flash Gordon,1980,"Action,Adventure,Sci-Fi",35000000.0,27107960.0,111,15.308,6.5,61453,"['NL', 'GB', 'US']",He'll save every one of us!,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,https://image.tmdb.org/t/p/original/5PyiSSJ6lVsY8IbmPHBo1sp596h.jpg,https://image.tmdb.org/t/p/original/fU92iWyQbysjAQmkfkuFxNlWzz1.jpg,https://youtu.be/f31Je2x4gjE,"fighter,emperor,solar eclipse,prince,deception,alien planet,duel,scientist,space opera,flash gordon,evil dictator,action hero,floating city,giant forest,fighter,emperor,solar eclipse,prince,deception,alien planet,duel,scientist,space opera,flash gordon,evil dictator,action hero,floating city,giant forest","Sam J. Jones, Melody Anderson"
16,8393,tt0080801,Les dieux sont tombés sur la tête,1980,"Adventure,Comedy",5000000.0,60000000.0,109,22.571,7.3,59403,"['ZA', 'BW']",The critics are raving... the natives are restless... and the laughter is non-stop!,A Coca-Cola bottle dropped from an airplane raises havoc among a normally peaceful tribe of African bushmen who believe it to be a utensil of the gods.,https://image.tmdb.org/t/p/original/IgBfj5LfT7nwpodCZ34QCHp17x.jpg,https://image.tmdb.org/t/p/original/nUbWdUmVxln18ZWi8spqInbTQ0J.jpg,,"airplane,africa,coca-cola,tribe,god,desert,soda bottle,kalahari,bushman,tribal,independent film","N!xau, Marius Weyers"
17,5922,tt0080907,Le Chasseur,1980,"Action,Biography,Comedy",0.0,0.0,97,10.409,6.2,7146,['US'],He's not as fast as he used to be... That's what makes him human. He's a bounty hunter... And that's what makes him dangerous.,"During his long career, bounty hunter Ralph ""Papa"" Thorson has caught over 5,000 criminals. Now, while he is working on apprehending fugitives in Illinois, Texas and Nebraska, he himself is being hunted by a psychotic killer.",https://image.tmdb.org/t/p/original/k3bTmSw62c0yP3oxbVICeho4PCB.jpg,https://image.tmdb.org/t/p/original/66ZmKOB08iYjapDO7JBRcjFYXNZ.jpg,https://youtu.be/XffbneC-h-U,"bounty hunter,based on novel or book,stalker,ex-cop,stalking,gunfight,los angeles, california,agent,action hero,manhunt","Steve McQueen, Eli Wallach"
18,7988,tt0080934,L'île sanglante,1980,"Action,Adventure,Drama",22000000.0,15700000.0,114,5.381,5.3,4720,['US'],For three hundred years a terrifying secret has been kept from the outside world.,"David Nau leads a band of modern day pirates who raid yachts and sail boats of people on vacation in the Caribbean. When reporter Blair Maynard and his son arrive to investigate the mystery of the disappearing boats, Nau and his band of raiders decide to induct them into their tribe.",https://image.tmdb.org/t/p/original/1sRdwKeWAfXEThF8v3Oz9qMUhIM.jpg,https://image.tmdb.org/t/p/original/9MVGH5OR9DzWu7foCSHQBWcGztv.jpg,https://youtu.be/1SB0kHvB7wI,"sea,pirate,sea,pirate","Michael Caine, David Warner"
19,14929,tt0081186,Les Chouchous de maman,1980,"Comedy,Horror,Thriller",150.0,0.0,91,8.211,5.3,6187,['US'],If you go down to the woods today.,"Three girls discover that two men are willing to do anything to impress Mother and what impresses Mother is watching her sons commit acts of rape and murder. Now these women are prisoners and lowered to pawns in the game of checkers between two dim wits and their Maniac Mommy and the question becomes, can any of them escape, alive?",https://image.tmdb.org/t/p/original/qONbGJ5jMb57zThorE5ozHDztDL.jpg,https://image.tmdb.org/t/p/original/eeFx5l5LrqAv5VUWlOoZPc7ns11.jpg,https://youtu.be/jt3RRxI_Vm8,"rape,revenge,murder,rape,revenge,murder","Frederick Coffin, Michael McCleery"
20,11335,tt0081353,Popeye,1980,"Adventure,Comedy,Family",20000000.0,49823037.0,114,14.106,5.4,34368,['US'],The sailor man with the spinach can!,"Popeye is a super-strong, spinach-scarfing sailor man who's searching for his father. During a storm that wrecks his ship, Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive. Before he can win her heart, he must first contend with Olive's fiancé, Bluto.",https://image.tmdb.org/t/p/original/o7WHi5Z8jyVhBCq0UA7sB5Rcyr8.jpg,https://image.tmdb.org/t/p/original/asBlZAVjFQDPFADrhrmkOVM6TxK.jpg,https://youtu.be/npUqfsI_L34,"baby,octopus,blackmail,musical,based on comic,tax collector,based on cartoon,super power,sailor,spinach,seaside town,abandoned baby","Robin Williams, Shelley Duvall"
21,49375,tt0081439,Le lion sort ses griffes,1980,"Adventure,Comedy,Crime",14000000.0,16656125.0,112,5.15,5.7,1496,['US'],They're all gems. But who's the fake?,Two sophisticated jewel thieves join forces to steal $30 million in uncut jewels.,https://image.tmdb.org/t/p/original/72YIfIPd19kN30B1IFyD3BCQEQe.jpg,https://image.tmdb.org/t/p/original/w6U2JwqcantYuCOUwaUh0eUIjkr.jpg,,,"Burt Reynolds, Lesley-Anne Down"
22,259557,tt0081445,Les marais de la mort,1980,"Action,Adventure,Drama",0.0,0.0,96,1.492,4.9,451,['US'],Chased! Hunted! Running for Their Lives. What Deadly Secrets Do They Know?,It's 1961. Two servicemen smuggle a box of military gear to USA. Leroy tries out a military camera and accidentally takes a picture of some military facilities. Army finds one of the pictures and thinks they're communist spies.,https://image.tmdb.org/t/p/original/ztje5sIOlcGsckwirlIOL1FYybx.jpg,https://image.tmdb.org/t/p/original/2s3h8EgA8uorG6tmv2cvSrz0wHE.jpg,,,"John Saxon, Ken Wahl"
23,36819,tt0081633,"Bandits, bandits...",1981,"Adventure,Comedy,Fantasy",5000000.0,42365581.0,110,10.786,6.9,68250,['GB'],All the dreams you've ever had and not just the good ones.,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",https://image.tmdb.org/t/p/original/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg,https://image.tmdb.org/t/p/original/4XmAvJnG1Zibx4CPlxeusSJjiQs.jpg,,,"David Warner, Shelley Duvall"
24,61653,tt0082042,Un duo d'enfer!,1981,"Adventure,Comedy,Romance",0.0,11800000.0,94,3.61,5.6,1071,['US'],"Running from the past, and backing into love.","A prostitute and a drifter find themselves bound together as they make their way through the rural South, doing what they have to do to survive.",https://image.tmdb.org/t/p/original/uBwiOZnfM7sN7cgXUQdQEmLLdGl.jpg,https://image.tmdb.org/t/p/original/qzaeuNAJTToLqaAkGW5RIx3t8jU.jpg,,,"Sally Field, Tommy Lee Jones"
25,11286,tt0082136,L'Équipée du Cannonball,1981,"Action,Comedy,Sport",18000000.0,72179579.0,95,15.164,6.2,39901,"['US', 'HK']",You'll root for them all...but you'll never guess who wins.,"A cross-country road race is based on an actual event, the Cannonball Baker Sea to Shining Sea Memorial Trophy Dash, organized by Brock Yates to protest the 55 mph speed limit then in effect in the U.S. The Cannonball was named for Erwin G. ""Cannonball"" Baker, who in the roaring 20's rode his motorcycle across the country. Many of the characters are based on ruses developed by real Cannonball racers over the several years that the event was run.",https://image.tmdb.org/t/p/original/yDO1xRq4LOAv720xqJHHEVz5Sr9.jpg,https://image.tmdb.org/t/p/original/cBg1vMtGQJRqAucsIfhcC0W9yRm.jpg,https://youtu.be/VL-FJjJRg18,"cross country race,cross country race,cross country race,cross country race","Jackie Chan, Burt Reynolds"
26,19123,tt0082183,La Chèvre,1981,"Adventure,Comedy,Crime",0.0,0.0,91,8.836,7.3,10612,"['FR', 'MX']",,"When the boss' unlucky daughter is missing in South America, Campana is sent to watch the boss' most unlucky employee who is sent as a private detective in hopes he can duplicate the daughter's mistakes.",https://image.tmdb.org/t/p/original/mgLYXSwF9I0kttCpkJE47xIqYln.jpg,https://image.tmdb.org/t/p/original/44Q7mypqQ7Z0aRzaUgvKkF40A05.jpg,https://youtu.be/6R0gEQe-hCA,"clumsy fellow,disappearance","Gérard Depardieu, Pierre Richard"
27,10323,tt0082186,Le choc des Titans,1981,"Action,Adventure,Family",12000000.0,41092328.0,118,16.815,6.9,47689,['US'],You will feel the power. Live the adventure. Experience the fantastic!,"To win the right to marry his love, the beautiful princess Andromeda, and fulfil his destiny, half-God-half-mortal Perseus must complete various tasks including taming Pegasus, capturing Medusa's head and battling the feared Kraken.",https://image.tmdb.org/t/p/original/5JCLODNLJH6alc3KmyoiC21Nlob.jpg,https://image.tmdb.org/t/p/original/ozo1BNadCZ2w0rRf1e4ioOnIEqf.jpg,https://youtu.be/ojw1sau98Jg,"witch,octopus,riddle,mythology,greek mythology,pegasus,zeus,giant bird,medusa,seagull,poseidon,sea monster,perseus,kraken,gods,ancient greece,folklore,based on myths, legends or folklore,hera,vulture,vindictive,owl,epic fantasy,witch,octopus,riddle,mythology,greek mythology,pegasus,zeus,giant bird,medusa,seagull,poseidon,sea monster,perseus,kraken,gods,ancient greece,folklore,based on myths, legends or folklore,hera,vulture,vindictive,owl,epic fantasy","Laurence Olivier, Harry Hamlin"
28,9387,tt0082198,Conan le Barbare,1982,"Action,Adventure,Fantasy",20000000.0,79114085.0,129,44.38,6.9,162337,['US'],Thief. Warrior. Gladiator. King.,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",https://image.tmdb.org/t/p/original/6alx92dvVa6RSu2JrKgbvdDvDit.jpg,https://image.tmdb.org/t/p/original/fNp2ikvY8WZTyVbK1iXW84RLbO5.jpg,https://youtu.be/mwLBes2Gr8E,"epic,based on novel or book,gladiator,fight,magic,repayment,mythology,despot,black magic,warlord,stone age,thief,barbarian,wizard,warrior,serpent,action hero,sword and sorcery,mysticism,good versus evil,epic,based on novel or book,gladiator,fight,magic,repayment,mythology,despot,black magic,warlord,stone age,thief,barbarian,wizard,warrior,serpent,action hero,sword and sorcery,mysticism,good versus evil","William Smith, Mako"
29,848,tt0082288,Le Dragon du lac de feu,1981,"Action,Adventure,Fantasy",18000000.0,14110013.0,109,9.892,6.6,19922,['US'],"In the Dark Ages, Magic was a weapon. Love was a mystery. Adventure was everywhere... And Dragons were real.",The sorcerer and his apprentice Galen are on a mission to kill an evil dragon to save the King’s daughter from being sacrificed according to a pact that the King himself made with the dragon to protect his kingdom.,https://image.tmdb.org/t/p/original/dDRK8lbFSt2M3UVDvdG5kMSJUjt.jpg,https://image.tmdb.org/t/p/original/6f59HdSTJtoovBaseIr0wEMZu0l.jpg,https://youtu.be/vWVJr7JbJZc,"princess,virgin,sacrifice,self sacrifice,magic,secret identity,solar eclipse,sorcerer's apprentice,amulet,lottery,brood,human sacrifice,sorcerer,cross dressing,dragon,hidden identity,landslide,sword and sorcery,6th century","Ralph Richardson, Peter MacNicol"
30,1103,tt0082340,New-York 1997,1981,"Action,Adventure,Sci-Fi",6000000.0,50244700.0,99,18.632,7.1,157238,['US'],1997. New York City Is Now a Maximum Security Prison. Breaking Out is Impossible. Breaking In is Insane.,"In the future, crime is out of control and New York City's Manhattan is a maximum security prison. Grabbing a bargaining chip right out of the air, convicts bring down the President's plane in bad old Gotham. Gruff Snake Plissken, a one-eyed lone warrior new to prison life, is coerced into bringing the President, and his cargo, out of this land of undesirables.",https://image.tmdb.org/t/p/original/bOXk4mF2TjMJVq8DZYUtblKOR92.jpg,https://image.tmdb.org/t/p/original/qcCo2yV6xoak7tMI9YfGSoJgxKW.jpg,https://youtu.be/bqT09APfNKI,"new york city,taxi,martial arts,street gang,usa president,war veteran,kidnapping,hostage,liberation of prisoners,gangster,dystopia,anti hero,post-apocalyptic future,wrestling,villain,attempt to escape,rescue mission,police operation,cyberpunk,electronic music score,urban setting,reluctant hero,new york city,taxi,martial arts,street gang,usa president,war veteran,kidnapping,hostage,liberation of prisoners,gangster,dystopia,anti hero,post-apocalyptic future,wrestling,villain,attempt to escape,rescue mission,police operation,cyberpunk,electronic music score,urban setting,reluctant hero,new york city,taxi,martial arts,street gang,usa president,war veteran,kidnapping,hostage,liberation of prisoners,gangster,dystopia,anti hero,post-apocalyptic future,wrestling,villain,attempt to escape,rescue mission,police operation,cyberpunk,electronic music score,urban setting,reluctant hero","Adrienne Barbeau, Kurt Russell"
31,42566,tt0082350,Dent pour dent,1981,"Action,Adventure,Crime",0.0,7680000.0,106,8.192,5.5,4514,['US'],Kane's justice is revenge. Kane's weapon is himself.,Sean Kane is forced to resign from the San Francisco Police Department's Narcotics Division when he goes berserk after his partner is murdered. He decides to fight alone and follows a trail of drug traffickers into unexpected high places.,https://image.tmdb.org/t/p/original/389JSntj1J7LtTjUxvKCy3JJfuj.jpg,https://image.tmdb.org/t/p/original/dPTVJUdMW5wjbmZlLePRfulGx6E.jpg,,,"Mako, Chuck Norris"
32,28893,tt0082431,La Galaxie de la terreur,1981,"Action,Adventure,Horror",700000.0,0.0,81,8.468,5.0,8875,['US'],ALIEN was the beginning… Hell Has Just Been Relocated!,"As a lone spaceship proceeds on its long voyage across space, the crew are surprised to encounter a strange pyramid form. Surprise turns to horror as one by one, they discover that their darkest nightmares are all starting to become real. The pyramid has to be behind it all somehow, but how can they save themselves from its influence?",https://image.tmdb.org/t/p/original/fPaEadAVgyaCP1AKHKWrQHc9sbO.jpg,https://image.tmdb.org/t/p/original/39xhePZd9ZvIVwnAGfj8Z2fIeCo.jpg,,,"Ray Walston, Edward Albert"
33,75048,tt0082619,Le roi de la montagne,1981,"Action,Adventure,Drama",2000000.0,958000.0,90,2.066,5.4,566,['US'],The race. The risk. The danger. It's worth it all to be...King of the Mountain,"A group of friends race their high-powered cars up and down a dangerous and deadly mountain road known as Mulholland Drive to see who can claim the title of ""King of the Hill.""",https://image.tmdb.org/t/p/original/nYSHGnnBJM3APrw8WgWtAxbTiLJ.jpg,https://image.tmdb.org/t/p/original/3PN4Nn0PfzpY7tsgR4uUO5DmSUW.jpg,,,"Harry Hamlin, Joseph Bottoms"
34,35453,tt0082642,Course à mort : l'ultime solution,1981,"Action,Adventure,Sci-Fi",0.0,0.0,101,3.071,4.4,1208,"['CA', 'US']","The oil finally ran out... and somewhere in the future, the chase has begun.","Twenty years after the American people have been told the oil has run out and disease has scared them into complacency, the United States has become a fascist state. One man, former race car driver Franklyn Hart, now a puppet spokesman for public transportation, rebuilds his race car and sets off to California from Boston where people have returned to living life like they were twenty years prior.",https://image.tmdb.org/t/p/original/3K7uld44ek6TQEHXkzHUz5xI9Jv.jpg,https://image.tmdb.org/t/p/original/6hWAyZ4HX6HWz7tOA3LWt88Q7IR.jpg,,,"Burgess Meredith, Lee Majors"
35,8810,tt0082694,Mad Max 2 : Le Défi,1981,"Action,Adventure,Sci-Fi",2000000.0,24600832.0,96,22.337,7.6,193400,['AU'],"When all that's left is one last chance, pray that he's still out there ... somewhere!","Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",https://image.tmdb.org/t/p/original/dhVekfpaCW3QavAwGYbaQig87Xc.jpg,https://image.tmdb.org/t/p/original/lVc0lkHZmkXlat3AuAstK49ClBu.jpg,https://youtu.be/bwcADuJZDNA,"mask,australia,chase,explosive,dystopia,boomerang,deal,post-apocalyptic future,exploitation,pilot,villain,feral child,community,ex-cop,sequel,truck,oil,wasteland,gang rape,motorcycle gang,dog,desolate,oil refinery,music box,adventurer,oil tanker,wanderer,action hero,good versus evil,mask,australia,chase,explosive,dystopia,boomerang,deal,post-apocalyptic future,exploitation,pilot,villain,feral child,community,ex-cop,sequel,truck,oil,wasteland,gang rape,motorcycle gang,dog,desolate,oil refinery,music box,adventurer,oil tanker,wanderer,action hero,good versus evil,mask,australia,chase,explosive,dystopia,boomerang,deal,post-apocalyptic future,exploitation,pilot,villain,feral child,community,ex-cop,sequel,truck,oil,wasteland,gang rape,motorcycle gang,dog,desolate,oil refinery,music box,adventurer,oil tanker,wanderer,action hero,good versus evil,mask,australia,chase,explosive,dystopia,boomerang,deal,post-apocalyptic future,exploitation,pilot,villain,feral child,community,ex-cop,sequel,truck,oil,wasteland,gang rape,motorcycle gang,dog,desolate,oil refinery,music box,adventurer,oil tanker,wanderer,action hero,good versus evil","Mel Gibson, Bruce Spence"
36,28440,tt0082769,Le Mystère de l'île des monstres,1981,"Adventure,Comedy,Horror",0.0,0.0,105,3.185,3.8,1031,"['ES', 'US']","On an island forgotten by time, perilous adventure awaits!","A young European boy living in San Francisco is reluctant to marry his long-term girlfriend because he wants to travel around the world first. His wealthy uncle agrees to send him on a global expedition aboard his ship, but en route the boy and his travelling companion are shipwrecked on a remote island, populated by countless prehistoric creatures as well as gold-hunting bandits.",https://image.tmdb.org/t/p/original/s8GKTE9fLFoVSPCQr0oXGfPFL2y.jpg,https://image.tmdb.org/t/p/original/vWByJ50Juy14JZJF6H5mbWtM3IU.jpg,,,"Terence Stamp, Peter Cushing"
